Model already exists: ../sfd-main/src/cifar10/edm-cifar10-32x32-uncond-vp.pkl
Loading the pre-trained diffusion model from "../sfd-main/src/cifar10/edm-cifar10-32x32-uncond-vp.pkl"...
cherish
4
torch.Size([12])
teacher now
torch.Size([3])
/home/zeus/miniconda3/envs/cloudspace/lib/python3.9/site-packages/torch/distributed/distributed_c10d.py:4631: UserWarning: No device id is provided via `init_process_group` or `barrier `. Using the current device set by the user. 
  warnings.warn(  # warn only once
Total parameters in U-Net:      60417164
Setting up optimizer...
Training for 200 kimg...

Step: 0 | Loss-mean: 1131.86596680 | loss-std:  15.11037064
tick 56    kimg 57.6      time 1h 03m 27s   sec/tick 67.5    sec/kimg 65.88   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1088.61499023 | loss-std:  13.81765652
Step: 1 | Loss-mean:  54.88149261 | loss-std:   1.81108594
Step: 2 | Loss-mean:  17.75223351 | loss-std:   5.64972115
Step: 0 | Loss-mean: 1088.42041016 | loss-std:  13.55980301
Step: 1 | Loss-mean:  54.01501846 | loss-std:   1.70851171
Step: 2 | Loss-mean:  16.40107346 | loss-std:   4.08457994
Step: 0 | Loss-mean: 1087.74047852 | loss-std:  13.59061432
Step: 1 | Loss-mean:  53.89804077 | loss-std:   1.67043686
Step: 2 | Loss-mean:  17.01105309 | loss-std:   4.01158428
Step: 0 | Loss-mean: 1088.59399414 | loss-std:  14.89657784
Step: 1 | Loss-mean:  53.30796814 | loss-std:   1.69951427
Step: 2 | Loss-mean:  15.50846100 | loss-std:   4.31009531
tick 57    kimg 58.6      time 1h 04m 34s   sec/tick 67.4    sec/kimg 65.86   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1088.23999023 | loss-std:  13.53444386
Step: 1 | Loss-mean:  53.03863525 | loss-std:   1.86652744
Step: 2 | Loss-mean:  15.93814087 | loss-std:   5.15242529
Step: 0 | Loss-mean: 1088.81152344 | loss-std:  13.69536304
Step: 1 | Loss-mean:  52.67293930 | loss-std:   1.76020157
Step: 2 | Loss-mean:  14.66998672 | loss-std:   4.22116184
Step: 0 | Loss-mean: 1088.02014160 | loss-std:  14.03438663
Step: 1 | Loss-mean:  52.29791260 | loss-std:   1.59903264
Step: 2 | Loss-mean:  15.31916904 | loss-std:   3.47916293
Step: 0 | Loss-mean: 1088.02954102 | loss-std:  15.17678165
Step: 1 | Loss-mean:  52.47711945 | loss-std:   1.88466740
Step: 2 | Loss-mean:  14.49437714 | loss-std:   4.22529888
tick 58    kimg 59.6      time 1h 05m 42s   sec/tick 67.5    sec/kimg 65.89   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1088.33422852 | loss-std:  13.93407822
Step: 1 | Loss-mean:  51.87998581 | loss-std:   1.58662021
Step: 2 | Loss-mean:  15.43770218 | loss-std:   2.86518955
Step: 0 | Loss-mean: 1086.20410156 | loss-std:  13.52495193
Step: 1 | Loss-mean:  52.94625854 | loss-std:   1.80742872
Step: 2 | Loss-mean:  25.90100098 | loss-std:   6.87861300
Step: 0 | Loss-mean: 1087.70776367 | loss-std:  13.00467873
Step: 1 | Loss-mean:  53.66498566 | loss-std:   1.53614855
Step: 2 | Loss-mean:  23.90213776 | loss-std:   4.98698521
Step: 0 | Loss-mean: 1087.47119141 | loss-std:  15.88041401
Step: 1 | Loss-mean:  52.05136108 | loss-std:   1.89679289
Step: 2 | Loss-mean:  18.22130585 | loss-std:   5.45018101
tick 59    kimg 60.7      time 1h 06m 49s   sec/tick 67.4    sec/kimg 65.87   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1085.43603516 | loss-std:  14.52668667
Step: 1 | Loss-mean:  51.53815079 | loss-std:   1.77092862
Step: 2 | Loss-mean:  16.55554962 | loss-std:   5.58442354
Step: 0 | Loss-mean: 1087.28784180 | loss-std:  13.68159294
Step: 1 | Loss-mean:  51.38342285 | loss-std:   1.61753917
Step: 2 | Loss-mean:  16.61004639 | loss-std:   4.07317638
Step: 0 | Loss-mean: 1086.93041992 | loss-std:  15.06116104
Step: 1 | Loss-mean:  51.26129150 | loss-std:   1.94642007
Step: 2 | Loss-mean:  16.95185471 | loss-std:   5.24327898
Step: 0 | Loss-mean: 1086.14404297 | loss-std:  15.00246525
Step: 1 | Loss-mean:  50.83569336 | loss-std:   1.97561359
Step: 2 | Loss-mean:  17.51366043 | loss-std:   4.58149767
tick 60    kimg 61.7      time 1h 07m 56s   sec/tick 67.4    sec/kimg 65.84   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1086.09619141 | loss-std:  15.67925262
Step: 1 | Loss-mean:  50.28280258 | loss-std:   1.93879652
Step: 2 | Loss-mean:  15.85798836 | loss-std:   4.43434286
Step: 0 | Loss-mean: 1085.71069336 | loss-std:  14.76572323
Step: 1 | Loss-mean:  50.16513824 | loss-std:   1.79856956
Step: 2 | Loss-mean:  15.77232361 | loss-std:   4.12943411
Step: 0 | Loss-mean: 1084.07983398 | loss-std:  14.18043423
Step: 1 | Loss-mean:  49.92560577 | loss-std:   1.72671974
Step: 2 | Loss-mean:  15.82121181 | loss-std:   4.54173326
Step: 0 | Loss-mean: 1084.98742676 | loss-std:  14.29789639
Step: 1 | Loss-mean:  49.63821411 | loss-std:   1.74704957
Step: 2 | Loss-mean:  15.43452549 | loss-std:   3.98814273
tick 61    kimg 62.7      time 1h 09m 04s   sec/tick 67.5    sec/kimg 65.93   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1084.67468262 | loss-std:  14.35880661
Step: 1 | Loss-mean:  49.43217850 | loss-std:   1.53105068
Step: 2 | Loss-mean:  15.43707752 | loss-std:   3.40997529
Step: 0 | Loss-mean: 1085.21166992 | loss-std:  14.32449532
Step: 1 | Loss-mean:  49.21195602 | loss-std:   1.85886335
Step: 2 | Loss-mean:  15.70648479 | loss-std:   4.85142136
Step: 0 | Loss-mean: 1084.28149414 | loss-std:  14.72497654
Step: 1 | Loss-mean:  48.63063812 | loss-std:   1.60752797
Step: 2 | Loss-mean:  15.07527256 | loss-std:   3.18338323
Step: 0 | Loss-mean: 1084.18115234 | loss-std:  14.93465042
Step: 1 | Loss-mean:  48.49499512 | loss-std:   1.68254852
Step: 2 | Loss-mean:  17.52578735 | loss-std:   4.51894808
tick 62    kimg 63.7      time 1h 10m 11s   sec/tick 67.4    sec/kimg 65.80   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1084.73217773 | loss-std:  14.76778030
Step: 1 | Loss-mean:  50.03971863 | loss-std:   1.48228824
Step: 2 | Loss-mean:  22.47673607 | loss-std:   5.32711506
Step: 0 | Loss-mean: 1082.96069336 | loss-std:  14.75638390
Step: 1 | Loss-mean:  49.20951462 | loss-std:   2.01489043
Step: 2 | Loss-mean:  22.53102875 | loss-std:   6.84764767
Step: 0 | Loss-mean: 1083.69140625 | loss-std:  14.33586788
Step: 1 | Loss-mean:  47.85941315 | loss-std:   2.16679072
Step: 2 | Loss-mean:  17.47767639 | loss-std:   5.94290447
Step: 0 | Loss-mean: 1086.00585938 | loss-std:  13.73108864
Step: 1 | Loss-mean:  48.04895020 | loss-std:   1.73198366
Step: 2 | Loss-mean:  17.61302948 | loss-std:   4.80761766
tick 63    kimg 64.8      time 1h 11m 19s   sec/tick 67.5    sec/kimg 65.90   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1085.57031250 | loss-std:  14.61606979
Step: 1 | Loss-mean:  47.99536133 | loss-std:   1.87260485
Step: 2 | Loss-mean:  17.60389709 | loss-std:   4.36855888
Step: 0 | Loss-mean: 1082.36132812 | loss-std:  15.29637432
Step: 1 | Loss-mean:  47.08654785 | loss-std:   1.79316902
Step: 2 | Loss-mean:  16.44505310 | loss-std:   4.05279398
Step: 0 | Loss-mean: 1084.19799805 | loss-std:  14.31651306
Step: 1 | Loss-mean:  47.04612732 | loss-std:   1.98616290
Step: 2 | Loss-mean:  16.15682220 | loss-std:   4.90226746
Step: 0 | Loss-mean: 1082.02966309 | loss-std:  14.92223167
Step: 1 | Loss-mean:  46.52571869 | loss-std:   2.06957459
Step: 2 | Loss-mean:  15.95168018 | loss-std:   4.66294432
tick 64    kimg 65.8      time 1h 12m 26s   sec/tick 67.4    sec/kimg 65.87   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1083.37329102 | loss-std:  14.88113213
Step: 1 | Loss-mean:  45.95908356 | loss-std:   1.66235352
Step: 2 | Loss-mean:  14.75707054 | loss-std:   3.58928847
Step: 0 | Loss-mean: 1082.33227539 | loss-std:  13.92748070
Step: 1 | Loss-mean:  45.91315460 | loss-std:   1.84038961
Step: 2 | Loss-mean:  15.01703644 | loss-std:   4.27453756
Step: 0 | Loss-mean: 1081.46325684 | loss-std:  14.96911907
Step: 1 | Loss-mean:  45.75421143 | loss-std:   1.80788350
Step: 2 | Loss-mean:  15.60426426 | loss-std:   3.46041393
Step: 0 | Loss-mean: 1084.42480469 | loss-std:  15.37361240
Step: 1 | Loss-mean:  51.14545822 | loss-std:   2.37358952
Step: 2 | Loss-mean:  26.36307526 | loss-std:   8.73633766
tick 65    kimg 66.8      time 1h 13m 34s   sec/tick 67.4    sec/kimg 65.83   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1082.24682617 | loss-std:  13.22748756
Step: 1 | Loss-mean:  46.58750916 | loss-std:   1.54963672
Step: 2 | Loss-mean:  18.24981308 | loss-std:   3.65728641
Step: 0 | Loss-mean: 1081.13598633 | loss-std:  13.39460850
Step: 1 | Loss-mean:  46.03353500 | loss-std:   1.83910465
Step: 2 | Loss-mean:  16.86910629 | loss-std:   4.43822241
Step: 0 | Loss-mean: 1081.16223145 | loss-std:  14.03958893
Step: 1 | Loss-mean:  45.02404785 | loss-std:   2.00869322
Step: 2 | Loss-mean:  16.90875626 | loss-std:   4.88110352
Step: 0 | Loss-mean: 1080.65380859 | loss-std:  13.55995560
Step: 1 | Loss-mean:  45.16339874 | loss-std:   1.92627513
Step: 2 | Loss-mean:  16.16576958 | loss-std:   3.93735385
tick 66    kimg 67.8      time 1h 14m 41s   sec/tick 67.4    sec/kimg 65.81   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1079.93554688 | loss-std:  13.91684532
Step: 1 | Loss-mean:  44.72277451 | loss-std:   2.06862593
Step: 2 | Loss-mean:  16.01519394 | loss-std:   4.51565790
Step: 0 | Loss-mean: 1080.84008789 | loss-std:  15.90477943
Step: 1 | Loss-mean:  44.22063828 | loss-std:   1.82974136
Step: 2 | Loss-mean:  14.49880028 | loss-std:   3.49683595
Step: 0 | Loss-mean: 1079.86804199 | loss-std:  14.32742882
Step: 1 | Loss-mean:  43.93772125 | loss-std:   1.66124332
Step: 2 | Loss-mean:  14.34140587 | loss-std:   3.67899275
Step: 0 | Loss-mean: 1079.87255859 | loss-std:  14.03114319
Step: 1 | Loss-mean:  44.16415787 | loss-std:   2.18423295
Step: 2 | Loss-mean:  16.52426529 | loss-std:   5.06578636
tick 67    kimg 68.9      time 1h 15m 49s   sec/tick 67.4    sec/kimg 65.86   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1081.78527832 | loss-std:  14.11609745
Step: 1 | Loss-mean:  44.87039185 | loss-std:   1.76215410
Step: 2 | Loss-mean:  20.69096565 | loss-std:   3.97937417
Step: 0 | Loss-mean: 1080.00439453 | loss-std:  14.65116882
Step: 1 | Loss-mean:  44.74116516 | loss-std:   2.20314956
Step: 2 | Loss-mean:  21.74328804 | loss-std:   7.34083414
Step: 0 | Loss-mean: 1079.92309570 | loss-std:  15.10557842
Step: 1 | Loss-mean:  44.13283157 | loss-std:   1.79771340
Step: 2 | Loss-mean:  16.20376968 | loss-std:   3.70937705
Step: 0 | Loss-mean: 1079.42907715 | loss-std:  14.69474888
Step: 1 | Loss-mean:  43.43293762 | loss-std:   1.72684360
Step: 2 | Loss-mean:  16.58420944 | loss-std:   3.94486594
tick 68    kimg 69.9      time 1h 16m 56s   sec/tick 67.5    sec/kimg 65.87   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1079.29968262 | loss-std:  14.09387112
Step: 1 | Loss-mean:  43.62336731 | loss-std:   2.25347972
Step: 2 | Loss-mean:  20.01696205 | loss-std:   7.05805731
Step: 0 | Loss-mean: 1080.02612305 | loss-std:  14.57634068
Step: 1 | Loss-mean:  42.86737442 | loss-std:   1.67277861
Step: 2 | Loss-mean:  15.68620682 | loss-std:   4.23201656
Step: 0 | Loss-mean: 1081.01477051 | loss-std:  14.22035980
Step: 1 | Loss-mean:  42.66722107 | loss-std:   1.58781016
Step: 2 | Loss-mean:  16.45108223 | loss-std:   3.57341146
Step: 0 | Loss-mean: 1079.71606445 | loss-std:  14.42375278
Step: 1 | Loss-mean:  42.15843964 | loss-std:   1.64642322
Step: 2 | Loss-mean:  14.98191738 | loss-std:   4.05666542
tick 69    kimg 70.9      time 1h 18m 04s   sec/tick 67.4    sec/kimg 65.87   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1078.62280273 | loss-std:  13.82022381
Step: 1 | Loss-mean:  41.31682587 | loss-std:   1.89026344
Step: 2 | Loss-mean:  14.65121841 | loss-std:   4.02117348
Step: 0 | Loss-mean: 1079.69995117 | loss-std:  14.51776886
Step: 1 | Loss-mean:  41.39084625 | loss-std:   1.77400041
Step: 2 | Loss-mean:  15.89144516 | loss-std:   3.21573257
Step: 0 | Loss-mean: 1078.70629883 | loss-std:  14.61936760
Step: 1 | Loss-mean:  41.41061783 | loss-std:   2.06952953
Step: 2 | Loss-mean:  14.86103058 | loss-std:   4.06698942
Step: 0 | Loss-mean: 1080.31518555 | loss-std:  14.11343575
Step: 1 | Loss-mean:  40.68410492 | loss-std:   1.63245142
Step: 2 | Loss-mean:  14.70905781 | loss-std:   2.91666150
tick 70    kimg 71.9      time 1h 19m 11s   sec/tick 67.5    sec/kimg 65.90   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1077.39636230 | loss-std:  14.04752636
Step: 1 | Loss-mean:  40.71866608 | loss-std:   1.78638840
Step: 2 | Loss-mean:  15.62235451 | loss-std:   3.83471608
Step: 0 | Loss-mean: 1080.15686035 | loss-std:  14.97270966
Step: 1 | Loss-mean:  40.78956985 | loss-std:   1.71057415
Step: 2 | Loss-mean:  15.84839630 | loss-std:   3.73911643
Step: 0 | Loss-mean: 1079.17114258 | loss-std:  14.46693420
Step: 1 | Loss-mean:  40.98108292 | loss-std:   1.76353765
Step: 2 | Loss-mean:  19.68512154 | loss-std:   4.18228674
Step: 0 | Loss-mean: 1078.04467773 | loss-std:  14.59677982
Step: 1 | Loss-mean:  41.04049683 | loss-std:   1.64294124
Step: 2 | Loss-mean:  19.16052246 | loss-std:   4.01930952
tick 71    kimg 73.0      time 1h 20m 19s   sec/tick 67.5    sec/kimg 65.87   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1079.39208984 | loss-std:  14.76916027
Step: 1 | Loss-mean:  41.52988434 | loss-std:   1.89569247
Step: 2 | Loss-mean:  18.38819504 | loss-std:   5.44666576
Step: 0 | Loss-mean: 1076.86083984 | loss-std:  13.65028667
Step: 1 | Loss-mean:  39.72334290 | loss-std:   1.99166322
Step: 2 | Loss-mean:  15.47558498 | loss-std:   4.75927114
Step: 0 | Loss-mean: 1080.03857422 | loss-std:  13.82913017
Step: 1 | Loss-mean:  41.04377365 | loss-std:   1.55024135
Step: 2 | Loss-mean:  17.88003349 | loss-std:   4.08378077
Step: 0 | Loss-mean: 1077.19030762 | loss-std:  14.83827114
Step: 1 | Loss-mean:  39.02891541 | loss-std:   2.03083992
Step: 2 | Loss-mean:  16.76902390 | loss-std:   5.09385157
tick 72    kimg 74.0      time 1h 21m 26s   sec/tick 67.5    sec/kimg 65.88   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1078.09436035 | loss-std:  13.89158630
Step: 1 | Loss-mean:  39.64605713 | loss-std:   2.08855629
Step: 2 | Loss-mean:  15.17150593 | loss-std:   4.83968925
Step: 0 | Loss-mean: 1078.11669922 | loss-std:  13.99903297
Step: 1 | Loss-mean:  39.30999756 | loss-std:   1.64935672
Step: 2 | Loss-mean:  17.75407600 | loss-std:   4.38405800
Step: 0 | Loss-mean: 1077.99230957 | loss-std:  13.74861622
Step: 1 | Loss-mean:  38.50260162 | loss-std:   1.99865222
Step: 2 | Loss-mean:  15.62709236 | loss-std:   4.82188892
Step: 0 | Loss-mean: 1077.79260254 | loss-std:  14.61592770
Step: 1 | Loss-mean:  38.25326157 | loss-std:   2.14265394
Step: 2 | Loss-mean:  15.03422165 | loss-std:   4.73030758
tick 73    kimg 75.0      time 1h 22m 34s   sec/tick 67.5    sec/kimg 65.90   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1078.31030273 | loss-std:  14.69948292
Step: 1 | Loss-mean:  38.02797318 | loss-std:   1.68587875
Step: 2 | Loss-mean:  15.24380493 | loss-std:   3.74400973
Step: 0 | Loss-mean: 1077.76489258 | loss-std:  14.00909424
Step: 1 | Loss-mean:  37.78906250 | loss-std:   1.53315616
Step: 2 | Loss-mean:  15.40415192 | loss-std:   3.09710264
Step: 0 | Loss-mean: 1076.28417969 | loss-std:  13.59810257
Step: 1 | Loss-mean:  37.09915924 | loss-std:   1.88133121
Step: 2 | Loss-mean:  14.87428761 | loss-std:   3.95751953
Step: 0 | Loss-mean: 1077.43041992 | loss-std:  13.72440624
Step: 1 | Loss-mean:  36.86804199 | loss-std:   1.84406090
Step: 2 | Loss-mean:  14.33660507 | loss-std:   3.66371727
tick 74    kimg 76.0      time 1h 23m 41s   sec/tick 67.6    sec/kimg 65.97   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1077.15270996 | loss-std:  13.55996990
Step: 1 | Loss-mean:  36.98282242 | loss-std:   1.73394310
Step: 2 | Loss-mean:  14.31380558 | loss-std:   3.57744026
Step: 0 | Loss-mean: 1079.36315918 | loss-std:  14.23676205
Step: 1 | Loss-mean:  36.86557388 | loss-std:   1.54154050
Step: 2 | Loss-mean:  16.62323189 | loss-std:   3.12306237
Step: 0 | Loss-mean: 1078.70568848 | loss-std:  15.26681995
Step: 1 | Loss-mean:  39.43161011 | loss-std:   2.39551139
Step: 2 | Loss-mean:  24.58640671 | loss-std:   7.41468716
Step: 0 | Loss-mean: 1078.00439453 | loss-std:  13.95934868
Step: 1 | Loss-mean:  38.84497070 | loss-std:   1.45872378
Step: 2 | Loss-mean:  19.35565948 | loss-std:   4.14470768
tick 75    kimg 77.1      time 1h 24m 49s   sec/tick 67.5    sec/kimg 65.94   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1077.93884277 | loss-std:  14.58968163
Step: 1 | Loss-mean:  38.02012634 | loss-std:   2.09730649
Step: 2 | Loss-mean:  18.32729721 | loss-std:   5.77145243
Step: 0 | Loss-mean: 1077.30444336 | loss-std:  15.00964832
Step: 1 | Loss-mean:  37.51293182 | loss-std:   2.13665605
Step: 2 | Loss-mean:  17.59197617 | loss-std:   6.17024040
Step: 0 | Loss-mean: 1076.53686523 | loss-std:  13.70017052
Step: 1 | Loss-mean:  36.71862030 | loss-std:   2.02342606
Step: 2 | Loss-mean:  15.81865883 | loss-std:   4.48963976
Step: 0 | Loss-mean: 1076.20715332 | loss-std:  13.55324173
Step: 1 | Loss-mean:  36.10697174 | loss-std:   1.78120279
Step: 2 | Loss-mean:  15.02632141 | loss-std:   3.92290545
tick 76    kimg 78.1      time 1h 25m 56s   sec/tick 67.5    sec/kimg 65.93   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1076.84741211 | loss-std:  14.06614208
Step: 1 | Loss-mean:  35.46268845 | loss-std:   2.22527051
Step: 2 | Loss-mean:  15.46295738 | loss-std:   4.39904785
Step: 0 | Loss-mean: 1075.84802246 | loss-std:  14.92724228
Step: 1 | Loss-mean:  34.86752319 | loss-std:   1.72378969
Step: 2 | Loss-mean:  14.93800926 | loss-std:   3.50242186
Step: 0 | Loss-mean: 1078.39929199 | loss-std:  14.39377403
Step: 1 | Loss-mean:  34.80001831 | loss-std:   1.92876863
Step: 2 | Loss-mean:  14.65612888 | loss-std:   3.70344162
Step: 0 | Loss-mean: 1075.70727539 | loss-std:  14.27563477
Step: 1 | Loss-mean:  34.27046204 | loss-std:   1.90433252
Step: 2 | Loss-mean:  13.79121017 | loss-std:   3.50561786
tick 77    kimg 79.1      time 1h 27m 04s   sec/tick 67.5    sec/kimg 65.96   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1076.76708984 | loss-std:  13.84248543
Step: 1 | Loss-mean:  34.33626938 | loss-std:   1.87772238
Step: 2 | Loss-mean:  14.20775890 | loss-std:   3.58895588
Step: 0 | Loss-mean: 1075.76049805 | loss-std:  14.44524002
Step: 1 | Loss-mean:  35.10867310 | loss-std:   1.56570554
Step: 2 | Loss-mean:  19.08813858 | loss-std:   3.31925654
Step: 0 | Loss-mean: 1076.85314941 | loss-std:  13.30222321
Step: 1 | Loss-mean:  48.10895157 | loss-std:   2.97820354
Step: 2 | Loss-mean:  31.05252647 | loss-std:  10.51871681
Step: 0 | Loss-mean: 1074.76293945 | loss-std:  15.72585487
Step: 1 | Loss-mean:  36.88368988 | loss-std:   2.35386777
Step: 2 | Loss-mean:  17.61455154 | loss-std:   6.00870514
tick 78    kimg 80.1      time 1h 28m 11s   sec/tick 67.5    sec/kimg 65.90   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1075.73193359 | loss-std:  14.85962868
Step: 1 | Loss-mean:  36.85435486 | loss-std:   1.68703187
Step: 2 | Loss-mean:  15.91630173 | loss-std:   3.62771511
Step: 0 | Loss-mean: 1074.31225586 | loss-std:  14.54624271
Step: 1 | Loss-mean:  35.94104767 | loss-std:   2.42739081
Step: 2 | Loss-mean:  17.27371979 | loss-std:   6.18416739
Step: 0 | Loss-mean: 1074.37927246 | loss-std:  14.53422070
Step: 1 | Loss-mean:  35.37318802 | loss-std:   1.82739592
Step: 2 | Loss-mean:  15.51441383 | loss-std:   3.55094433
Step: 0 | Loss-mean: 1073.05444336 | loss-std:  15.57107067
Step: 1 | Loss-mean:  35.26673889 | loss-std:   2.88444400
Step: 2 | Loss-mean:  18.37458801 | loss-std:   6.05916405
tick 79    kimg 81.2      time 1h 29m 19s   sec/tick 67.5    sec/kimg 65.90   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1073.40625000 | loss-std:  14.62792778
Step: 1 | Loss-mean:  35.82386780 | loss-std:   1.86234951
Step: 2 | Loss-mean:  21.61008835 | loss-std:   5.51335382
Step: 0 | Loss-mean: 1073.07446289 | loss-std:  14.26396561
Step: 1 | Loss-mean:  36.25352478 | loss-std:   2.54635453
Step: 2 | Loss-mean:  19.88967514 | loss-std:   6.41806364
Step: 0 | Loss-mean: 1073.32812500 | loss-std:  15.40743828
Step: 1 | Loss-mean:  33.96888733 | loss-std:   2.27169704
Step: 2 | Loss-mean:  17.14894867 | loss-std:   4.67359877
Step: 0 | Loss-mean: 1073.36083984 | loss-std:  13.16021729
Step: 1 | Loss-mean:  33.66996765 | loss-std:   1.89441550
Step: 2 | Loss-mean:  16.64428329 | loss-std:   4.61717844
tick 80    kimg 82.2      time 1h 30m 26s   sec/tick 67.5    sec/kimg 65.96   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1072.84643555 | loss-std:  14.86569595
Step: 1 | Loss-mean:  33.68575287 | loss-std:   2.71126127
Step: 2 | Loss-mean:  18.57534599 | loss-std:   5.68383074
Step: 0 | Loss-mean: 1074.21362305 | loss-std:  14.41941261
Step: 1 | Loss-mean:  32.96859741 | loss-std:   2.12457657
Step: 2 | Loss-mean:  15.76448154 | loss-std:   4.60082483
Step: 0 | Loss-mean: 1073.53051758 | loss-std:  14.28119087
Step: 1 | Loss-mean:  32.80992889 | loss-std:   2.52675009
Step: 2 | Loss-mean:  15.98719501 | loss-std:   4.97357988
Step: 0 | Loss-mean: 1072.91564941 | loss-std:  14.34030914
Step: 1 | Loss-mean:  32.05756760 | loss-std:   2.24525571
Step: 2 | Loss-mean:  17.09668159 | loss-std:   4.28568268
tick 81    kimg 83.2      time 1h 31m 34s   sec/tick 67.5    sec/kimg 65.89   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1074.89440918 | loss-std:  15.10574150
Step: 1 | Loss-mean:  32.44719315 | loss-std:   2.54974341
Step: 2 | Loss-mean:  16.56370926 | loss-std:   4.85979986
Step: 0 | Loss-mean: 1075.29577637 | loss-std:  13.30449390
Step: 1 | Loss-mean:  31.70605278 | loss-std:   2.22803569
Step: 2 | Loss-mean:  15.82376480 | loss-std:   4.10382509
Step: 0 | Loss-mean: 1074.75402832 | loss-std:  14.61915779
Step: 1 | Loss-mean:  31.46067047 | loss-std:   2.28333807
Step: 2 | Loss-mean:  15.17046165 | loss-std:   4.49313974
Step: 0 | Loss-mean: 1075.47717285 | loss-std:  13.43432713
Step: 1 | Loss-mean:  30.83344269 | loss-std:   1.88651419
Step: 2 | Loss-mean:  14.51171780 | loss-std:   3.45062709
tick 82    kimg 84.2      time 1h 32m 41s   sec/tick 67.5    sec/kimg 65.90   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1072.43750000 | loss-std:  14.98675156
Step: 1 | Loss-mean:  30.75695992 | loss-std:   2.01939416
Step: 2 | Loss-mean:  14.35666847 | loss-std:   3.32817698
Step: 0 | Loss-mean: 1075.13305664 | loss-std:  14.61515427
Step: 1 | Loss-mean:  31.20676804 | loss-std:   1.83177698
Step: 2 | Loss-mean:  14.51333237 | loss-std:   3.43148851
Step: 0 | Loss-mean: 1074.15063477 | loss-std:  14.16048717
Step: 1 | Loss-mean:  30.17574310 | loss-std:   1.79083502
Step: 2 | Loss-mean:  14.48262596 | loss-std:   3.10753059
Step: 0 | Loss-mean: 1073.57080078 | loss-std:  14.77165890
Step: 1 | Loss-mean:  29.78361511 | loss-std:   1.99527037
Step: 2 | Loss-mean:  13.42311287 | loss-std:   3.36966443
tick 83    kimg 85.2      time 1h 33m 49s   sec/tick 67.5    sec/kimg 65.94   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1074.34912109 | loss-std:  14.60472298
Step: 1 | Loss-mean:  29.97778511 | loss-std:   1.90518153
Step: 2 | Loss-mean:  13.88827896 | loss-std:   3.32782102
Step: 0 | Loss-mean: 1072.23278809 | loss-std:  15.01452065
Step: 1 | Loss-mean:  29.62081718 | loss-std:   1.90451598
Step: 2 | Loss-mean:  14.15431023 | loss-std:   3.19373536
Step: 0 | Loss-mean: 1075.36035156 | loss-std:  14.03880692
Step: 1 | Loss-mean:  29.76519012 | loss-std:   1.97157741
Step: 2 | Loss-mean:  16.52446747 | loss-std:   4.02242994
Step: 0 | Loss-mean: 1074.63037109 | loss-std:  13.47780991
Step: 1 | Loss-mean:  37.80982971 | loss-std:   1.59633505
Step: 2 | Loss-mean:  32.26398468 | loss-std:   7.44203472
tick 84    kimg 86.3      time 1h 34m 56s   sec/tick 67.4    sec/kimg 65.84   maintenance 0.0    gpumem 16.66  reserved 20.88 
Step: 0 | Loss-mean: 1074.45190430 | loss-std:  14.75218868
